complaint_id,complaint_url,capture_method,location,city,resolution_status,complaint_type,received_date,business_area,organization,unit_name,region,regulated_entity,p5_no,jurisdictional,regulated,complaint_description_type,complaint_description,resolution_description,complaint_comments,update_notes,close_date,explanation_type,explanation,referral_type,referred_to,inspection_packages_link,inspection_documents_link
0000000230,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOqHAAU/complaint0000000230,Email,5030 Weatherford Hwy,,Closed,PL,2008-06-05,Pipeline Safety,,,06-Fort Worth,,,False,No,Safety Hazard,SAFETY HAZARD,,,,2008-06-23,Other,Safety Concerns about a gas pipeline on her property,Other,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOqHAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOqHAAU/Inspection_Documents__r
0000000645,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOwyAAE/complaint0000000645,Telephonic,3162 Briar Crest Dr.,Brain,Closed,PL,2013-03-22,Pipeline Safety,,,04-Austin,,,False,No,Safety Hazard,P/L running through a property that runs through a Sewer Creek. There are two P/L but the one that is in operations looks to be sagging or do not seem to,,,,2013-03-25,Other,P/L that is running thru a Sewer Creek is sagging/not supporting,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOwyAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOwyAAE/Inspection_Documents__r
0000000464,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOu3AAE/complaint0000000464,Telephonic,"Windscott Compressor Station, Godley TX",Godley,Closed,PL,2010-03-24,Pipeline Safety,,,06-Fort Worth,,,False,No,Noise,NOISE,,,,2010-03-29,Other,Concerened about the Compressor Station Noise operated by Cross Tex,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOu3AAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOu3AAE/Inspection_Documents__r
0000002060,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mmjXAAQ/complaint0000002060,Telephonic,PR 1126 FM 770 S,Liberty,Closed,SAFETY-PL,2021-11-19,Pipeline Safety,ENERGY TRANSFER COMPANY,"ETC/CHAMBERS, LIBERTY, JEFFERSON",05-Houston,21040-21044-21045-MARINER SOUTH,252017,True,Yes,Safety Hazard,"At 2:24pm on November 19, 2021, Statewide On-call Inspector Mark Herrin received a call from the Signius On-Call Service. The call reported that Jaunette (832-316-1603) reported that a 3rd Party known as Energy Electrical Oil and Gas is digging on her property. Her report to the On-Call Service is that she has a concern quoted ""They are digging on my property. At this point this is a safety concern as I see fire on my property. They turned off my power as well. These is Entergy Employees."" At 2:30pm on November 19, 2021, Mr. Herrin attempted to contact the onsite contact Juanette with no answer. Will attempt again at 2:40pm. Statement is that the contractor has been working on the property since yesterday. Fire has started on a pipeline and is active. Stated that the persons involved are attempting to steal oil from pipelines by tapping into old pipelines. Stated that the fire is not at her property.","On November 19, 2021, at 5:25 p.m., Mr. Herrin called Jaunette to confirm that the fires they reported were flares being used for a maintenance activity on the pipeline. Mr. Herrin also provided the contact Tim Gardener to Jaunette, but she stated she already had his contact information. This complaint is to be considered closed for the Railroad Commission of Texas Pipeline Safety Division.","On November 19, 2021, at 5:25 p.m., Mr. Herrin called Jaunette to confirm that the fires they reported were flares being used for a maintenance activity on the pipeline. Mr. Herrin also provided the contact Tim Gardener to Jaunette, but she stated she already had his contact information. This complaint is to be considered closed for the Railroad Commission of Texas Pipeline Safety Division.",,2021-11-19,,,Closed,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mmjXAAQ/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mmjXAAQ/Inspection_Documents__r
0000000168,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOpHAAU/complaint0000000168,Telephonic,,CYPRESS,Closed,RR,2004-10-06,Pipeline Safety,,,,,,False,No,Rr Crossing,RR CROSSING,,,,2004-10-06,Blocked Crossing,BLOCKED CROSSING,Closed,CLOSED,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOpHAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOpHAAU/Inspection_Documents__r
0000000583,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOvyAAE/complaint0000000583,Telephonic,316 East El Paso Street,Brackettville,Closed,PL,2009-11-30,Pipeline Safety,,,07-Corpus Christi,,,False,No,Fumes/Odor,FUMES/ODOR,,,,2009-11-30,Other,Strong Smell,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOvyAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOvyAAE/Inspection_Documents__r
0000000402,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOt3AAE/complaint0000000402,Letter,CR 230,WESTBROOK,Closed,TDP,2008-02-28,Pipeline Safety,,,04-Austin,,,False,No,Other,SECOND NOTICE REPORTING FORM,,,,2017-06-15,Other,SECOND NOTICE REPORTING FORM,Headquarters,HEADQUARTERS,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOt3AAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOt3AAE/Inspection_Documents__r
0000001223,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP6IAAU/complaint0000001223,Telephonic,301 CR 478,Coleman,Closed,PL,2017-09-20,Pipeline Safety,,,06-Fort Worth,,,True,Yes,Fumes/Odor,"Caaren Wooliscroft that she has a possible gas leak at her property by the road. Mrs. Wooliscroft stated that she had spoken with the gas companies about this issue in June and that the smell had been gone, but now it has come back and is much more pronounced. Mrs. Wooliscroft would like the assistance of the RRC to resolve this situation.",,,,2017-10-09,Obstructed View,Possible gas leak,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP6IAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP6IAAU/Inspection_Documents__r
0000000781,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOzAAAU/complaint0000000781,Telephonic,CR 2100 NW of Woodville,Woodville Tx,Closed,PL,2012-03-27,Pipeline Safety,,,03-Kilgore,,,False,Yes,Exposed Pipeline,EXPOSED PIPELINE,,,,2012-04-16,Other,10 inch exposed gas PL crossing fm 256,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOzAAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOzAAAU/Inspection_Documents__r
0000001872,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPGlAAM/complaint0000001872,Telephonic,E. CR 150 & Rankin Hwy,Midland,Closed,PL,2020-05-22,Pipeline Safety,,,02-Midland,,,True,Yes,Unsafe Operations,Mr. Merlin Tucker has reported that Pioneer Energy has been releasing gas from a pipeline in close proximity to his neighborhood. Mr. Tucker has stated that the gas is causing people's eyes and throats to burn and they are concerned about safety.,,,,,Other,Possible unsafe conditions,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPGlAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPGlAAM/Inspection_Documents__r
0000000959,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP22AAE/complaint0000000959,Telephonic,Approx 6 miles North of intersection of Hwy 6 and FM 1853.,Moran,Closed,PL,2014-10-17,Pipeline Safety,TARGA INTRASTATE PIPELINE LLC,TARGA INTRA/REGION 6,06-Fort Worth,SHACKELFORD RESIDUE,,True,Yes,Exposed Pipeline,"Exposed 6"" gas gathering line on complainants property.",,,,2014-11-14,Other,States he has attempted to have Targa fill exposure without success.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP22AAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP22AAE/Inspection_Documents__r
0000000892,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP0xAAE/complaint0000000892,Telephonic,12604 Poly Lane,Austin,Closed,PL,2013-07-25,Pipeline Safety,,,04-Austin,,,False,No,Other,P/L gas leak? Will not grow grass in a certain area about 4 ft. squared. Ms. James has admitted she has fixed it by planting new grass and it still dies in that area.,,,,2013-07-25,Other,GRASS WILL NOT GROW IN A CERTAIN AREA IN FRONT OF HER HOUSE.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP0xAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP0xAAE/Inspection_Documents__r
0000001285,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP7IAAU/complaint0000001285,Telephonic,29.806424  -98.514895,Bulverde,Closed,PL,2018-02-14,Pipeline Safety,,,04-Austin,,,True,Yes,Fumes/Odor,"Per the Fire Chief reporting - Plumber Anthony McNillen (210-990-0948) was a subcontracted Plumber through Gibson plumbing to dig a water line to a new home being constructed. Mr. McNillen contacted 811 for line locate, and someone came out and marked the property. When the plumber began to dig in a different area, he severed a polyethelyne line to the home in half. He dialed 911 and the fire department responded. There are approximately 20 homes in the process of being built and there is a propane tank that provides fuel to the subdivision. The Fire Chief went to the propane tank which is located at the end of Blauer Street (the main street for the subdivision) and turned the main service valve off to the subdivision. The fire chief reported there was heavy presence of LP gas leaking and could hear it bubbling and the main tank appeared to have been unattended to for a while, with heavy brush surrounding it.",,,,2018-02-14,Other,Unknown system,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP7IAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP7IAAU/Inspection_Documents__r
0000001021,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP32AAE/complaint0000001021,Telephonic,906 C.R. 129,Alvin,Closed,SAFETY-PL,2015-05-12,Pipeline Safety,,,05-Houston,,,False,No,Other,Safety concern for an exposed pipeline,,,,2015-06-02,Other,"Complainant has a 5"" line that has 900 psi running across his property. He does not think it is safe and wants someone to come look. O&G has stated that it is RRC pipeline jurisdiction",Field,HoustonP.L.I. Inspector Lucie Sainvilus,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP32AAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP32AAE/Inspection_Documents__r
0000001810,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPFlAAM/complaint0000001810,Telephonic,21003 Lost Valley Tr,Crosby,Closed,PL,2020-11-13,Pipeline Safety,,,05-Houston,,,True,Yes,Noise,"On Nov 13, 2020 at 10:15 pm, Railroad Commission of Texas (RRC) inspector Jose ""Chevy"" Cheverez received a call from the answering service regarding a relief valve relieving. Inspector Chevy contacted the individual, who wished to remain anonymous, to confirm the report. The citizen stated that they and their neighbors could hear the relief release gas every few hours near GPS 29.980044, -95.108452 for a couple seconds then stop. Based on the RRC GIS, there is a gas transmission pipeline operated by Kinder Morgan Texas Pipeline, LLC (KMTP) and a wellhead operated by Proline Energy Resources, Inc (Proline). Inspector Chevy contacted both KMTP and Proline to investigate the report. Both operators stated they would send personnel onsite to investigate. Inspector Chevy also notified Oil & Gas inspector Gilbert Herrera and Oversight & Safety inspector Rayford Pemberton of the event. Inspector Chevy will continue to handle this notification until otherwise updated.",,,,2020-11-19,Gas Leak,,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPFlAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPFlAAM/Inspection_Documents__r
0000000954,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP1xAAE/complaint0000000954,Telephonic,asfdasdf,austin,Closed,PL,2014-12-10,Pipeline Safety,"PRAXAIR, INC.",,01-Lubbock,,,True,Yes,Noise,asdf,,,,2015-11-17,Rough Crossing,asdfasfasdfasd,Headquarters,asdfasdf,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP1xAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP1xAAE/Inspection_Documents__r
0000000200,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOpnAAE/complaint0000000200,Letter,FM 1116 AND HWY 87,,Closed,,2008-03-17,Pipeline Safety,,,,,,False,No,Other,ALLEGED UNDERGROUND RULES VIOLATION,,,,2008-03-25,Other,,Headquarters,HEADQUARTERS,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOpnAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOpnAAE/Inspection_Documents__r
0000001957,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPI8AAM/complaint0000001957,Telephonic,"Pipeline: 32.472196, -98.640644 Rogers House:  32.471960, -98.639678",Ranger,Closed,SAFETY-PL,2020-06-11,Pipeline Safety,"HANLON GAS PROCESSING, LTD.",,06-Fort Worth,,,True,Yes,Fumes/Odor,"Answering Service took a call from a Mr. Randall Rogers about a gas smell/leak near their house in Ranger, TX. I spoke with his wife, Linda, and she stated that the smell began a little over a year ago when TXU put a transformer station next to their house. She stated that there is a strong natural gas smell and that it gives her headaches. She also commented that there is a line on the ground there that sparks and pops. I did not find any gas wells in the immediate area, but there is a natural gas pipeline that runs through where TXU put the station.",,,,2020-08-17,Other,Potential safety hazard,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPI8AAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPI8AAM/Inspection_Documents__r
0000001895,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPH8AAM/complaint0000001895,Email,Texas,Texas,Closed,PL,2020-11-24,Pipeline Safety,,,04-Austin,,,True,Yes,Other,Fred Buck wanted to know if a gas meter should display identifying marks that it supplied propane or natural gas.,,,,2020-11-24,Other,General inquiry,Headquarters,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPH8AAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPH8AAM/Inspection_Documents__r
0000000262,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOqnAAE/complaint0000000262,Telephonic,Hwy 71 easement W. of Center,Center,Closed,PL,2007-01-19,Pipeline Safety,,,03-Kilgore,,,False,No,Exposed Pipeline,EXPOSED PIPELINE,,,,2007-01-19,Other,gas pvc yard line,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOqnAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOqnAAE/Inspection_Documents__r
0000001592,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPCFAA2/complaint0000001592,Telephonic,"29.601371, -97.330603",GONZALES,Closed,PL,2016-12-19,Pipeline Safety,,,04-Austin,,,False,No,Incorrect Locates,,,,,2016-12-22,Other,No locates,Field,RRC PLI Jon Hoffman,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPCFAA2/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPCFAA2/Inspection_Documents__r
0000001530,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPBFAA2/complaint0000001530,Telephonic,The south corner of Corina Dr & Ozona Ave,White Settlement,Closed,PL,2018-09-27,Pipeline Safety,"ATMOS ENERGY CORP., MID-TEX DIV.",,06-Fort Worth,,,True,Yes,Unsafe Operations,Ms. Dana Priest has reported that she believes the contractors that Atmos has hired to repair the pipelines near her home are unqualified. Ms. Priest would like to speak with a pipeline inspector about her concerns.,,,,2018-10-19,Other,Possible safety issue,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPBFAA2/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPBFAA2/Inspection_Documents__r
0000001109,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP4SAAU/complaint0000001109,Email,"1364 Duncan Rd, White Oak, Gregg Co, TX 75693",White Oak,Closed,PL,2015-10-13,Pipeline Safety,,,03-Kilgore,,,False,Yes,Other,Incomplete remediation after a saltwater leak on 6/11/2015,,,,2015-10-15,Other,"After a spill of saltwater into the complainant's pond, the pond is still empty and the contaminated soil is still onsite",Field,RRC PLI M. Parker,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP4SAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP4SAAU/Inspection_Documents__r
0000002036,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mbv2AAA/complaint0000002036,RRC Office,"T-4 PERMITS 08538, 08497, 08386, 09160, 09164",,Closed,PL,2021-10-12,Pipeline Safety,MURPHY EXPL. & PROD. CO. - USA,UNIT OF COMPANY ID 8012,07-Corpus Christi,SYSTEM OF COMPANY ID 8012,,True,Yes,Other,"Murphy has submitted 5 permit inactivations stating that all the pipelines in these permits are unregulated flowlines. The 5 permits are 08538, 08497, 08386, 09160, and 09164. Kenneth Klanika is the main point of contact for these permit inactivations and can be reached by phone at 713-321-8247 or by email at kenneth_klanika@murphyoilcorp.com.","A record review and field verification of the jurisdictional changes for T-4 permits 08538, 08497, 08386, 09160 and 09164 was completed under inspection package INSPPKG-0000077329.","A record review and field verification of the jurisdictional changes for T-4 permits 08538, 08497, 08386, 09160 and 09164 was completed under inspection package INSPPKG-0000077329.",See investigation report attached to INSPPKG-0000077329 for details regarding the process followed to resolve the complaint.,2021-11-09,Other,"FIELD CHECK 08538, 08497, 08386, 09160, 09164",Field,Mario Solis,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mbv2AAA/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mbv2AAA/Inspection_Documents__r
0000001758,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPEvAAM/complaint0000001758,Email,622 S. Oakes St,San Angelo,Closed,PL,2019-10-03,Pipeline Safety,,,02-Midland,,,False,No,R-O-W Maintenance,,,,,2019-10-29,Weeds/Brush On R-O-W,,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPEvAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPEvAAM/Inspection_Documents__r
0000000994,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP2bAAE/complaint0000000994,Telephonic,Morganville,Morganville,Closed,PL,2015-05-04,Pipeline Safety,SUNOCO PIPELINE L.P.,,06-Fort Worth,,,False,Yes,Noise,High pressure release,,,,2015-05-05,Other,New Construction testing,Field,referred to P.L.I. inspector Jose Cheverez,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP2bAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP2bAAE/Inspection_Documents__r
0000001171,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP5SAAU/complaint0000001171,Telephonic,16437 FM 770,Saratoga,Closed,PL,2015-12-14,Pipeline Safety,,,05-Houston,,,True,Yes,Exposed Pipeline,,,,,2017-06-20,Other,Exposed pipelines due to recent rains and an abandoned line is in the way after a meter was removed.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP5SAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP5SAAU/Inspection_Documents__r
0000001696,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPDvAAM/complaint0000001696,Telephonic,303 West McVey,Dallas,Closed,PL,2016-02-01,Pipeline Safety,,,06-Fort Worth,,,False,No,Other,The contact phone number is to Heather Hernandez (a public assist officer - Dallas county switched the complainant to Atmos. Complainant stated that she came home one day and the meter was gone,,,,2016-02-10,Other,Complainant states that her meter has been missing for a few years and wants gas service restored.,Field,Atmos' Marcie Herron,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPDvAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPDvAAM/Inspection_Documents__r
0000001056,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP3bAAE/complaint0000001056,Telephonic,"2801 SCR 1180, Midland, TX 79706",Midland,Closed,PL,2015-08-12,Pipeline Safety,TARGA PL MID-CONT WESTTEX LLC,TARGA PL MC/MIDKIFF GAS,02-Midland,SPRAYBERRY-TALL CITY GATHERING,,True,Yes,Leaking Material,,,,,2015-11-23,Other,a relief valve at an oil well site activated and sprayed oil on a portion of a 20 acre pecan orchard,Field,Region 2,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3bAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3bAAE/Inspection_Documents__r
0000000088,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOnzAAE/complaint0000000088,Telephonic,"1141 Fulton Beach Rd, #11",Rockport,Closed,PL,2006-02-08,Pipeline Safety,,,07-Corpus Christi,,,False,No,Fumes/Odor,FUMES/ODOR,,,,2006-02-13,Gas Leak,GAS LEAK,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOnzAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOnzAAE/Inspection_Documents__r
0000000150,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOozAAE/complaint0000000150,Telephonic,Woodlands,Houston,Closed,RR,2004-09-10,Pipeline Safety,,,,,,False,No,Other,Vibrations in house,,,,2004-09-10,Other,Passing trains,Closed,CLOSED,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOozAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOozAAE/Inspection_Documents__r
0000001351,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP8MAAU/complaint0000001351,Email,"1093 SW CR 2360 Streetman, TX",Streetman,Closed,PL,2016-08-03,Pipeline Safety,ATMOS PIPELINE - TEXAS,,03-Kilgore,,,False,No,R-O-W Maintenance,,,,,2016-08-04,Other,Atmos installed gate along the ROW. The gate does not line up with the landowners fence and is starting to tear down the fence.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP8MAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP8MAAU/Inspection_Documents__r
0000000413,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOtEAAU/complaint0000000413,Letter,CR 220,WESTBROOK,Closed,TDP,2008-03-04,Pipeline Safety,,,04-Austin,,,False,No,Other,SECOND NOTICE REPORTING FORM,,,,2017-06-16,Other,SECOND NOTICE REPORTING FORM,Headquarters,HEADQUARTERS,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOtEAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOtEAAU/Inspection_Documents__r
0000000330,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOrtAAE/complaint0000000330,Telephonic,Matagorda Bay,Matagorda Bay,Closed,PL,2007-11-20,Pipeline Safety,,,07-Corpus Christi,,,False,No,Leaking Material,LEAKING MATERIAL,,,,2007-11-21,Other,offshore platform,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOrtAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOrtAAE/Inspection_Documents__r
0000000475,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOuEAAU/complaint0000000475,Telephonic,Off LCR 421,Groseseeck,Closed,PL,2010-05-17,Pipeline Safety,,,03-Kilgore,,,True,Yes,Exposed Pipeline,EXPOSED PIPELINE,,,,2010-06-07,Other,Safety Hazard,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOuEAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOuEAAU/Inspection_Documents__r
0000001413,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP9MAAU/complaint0000001413,Email,318 PR 3496,Paradise,Closed,PL,2017-03-01,Pipeline Safety,,,06-Fort Worth,,,True,Yes,R-O-W Maintenance,"I own some acreage in Paradise TX. I have two pipelines with right of way access crossing my property. Both of those lines are marked and buried. On the back fence of my place I have a 4? steel pipeline lying on top of the ground. There are no markers, there are no signs. The right of way for this line has not been maintained in at least a decade judging by the mesquite trees growing next to it. This line crosses both of the other lines but as of yet they cannot tell me what is in it or who owns it.",,,,2017-03-10,Weeds/Brush On R-O-W,Exposed pipeline,Field,Jim Collins,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP9MAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP9MAAU/Inspection_Documents__r
0000001930,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPHhAAM/complaint0000001930,Telephonic,31.721706 -99.024959,,Closed,PL,2020-05-19,Pipeline Safety,LIBERTY ENERGY FUTURE HLDNGS LLC,LIBERTY ENERGY FUTURE/KOHLER GATHERING,06-Fort Worth,"WINCHELL TO BRADY, 3"", 4""",,True,Yes,Unsafe Operations,It has been reported that a boring contractor struck a gas gathering line operated by Liberty Future Holdings in Brown Co. The reporting party stated that the repair of the line was not being done with all safety measures in place and is concerned for all parties involved and residents in the area.,,,,2020-06-17,Other,Possible unsafe operations,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPHhAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPHhAAM/Inspection_Documents__r
0000000392,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOstAAE/complaint0000000392,Letter,PINE STREET,ARLINGTON,Closed,TDP,2008-02-22,Pipeline Safety,,,04-Austin,,,False,No,Other,SECOND NOTICE REPORTING FORM,,,,2017-06-15,Other,SECOND NOTICE REPORTING FORM,Headquarters,HEADQUARTERS,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOstAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOstAAE/Inspection_Documents__r
0000001665,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPDQAA2/complaint0000001665,Telephonic,40-60 yards north of the Hwy 16 & Hwy 155 intersection by the railroad tracks,Winona,Closed,PL,2017-07-24,Pipeline Safety,,,03-Kilgore,,,True,Yes,Safety Hazard,An anonymous complaint was received that the City of Winona concealed a known gas leak from the RRC pipeline inspectors during a recent inspection. The caller did not wish to be named but stated that they were told not to come to the office while the inspectors were there.,,,,2018-04-05,Gas Leak,,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPDQAA2/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPDQAA2/Inspection_Documents__r
0000001727,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPEQAA2/complaint0000001727,Telephonic,556 Louise St,Navasota,Closed,PL,2019-09-16,Pipeline Safety,,,05-Houston,,,True,Yes,Leaking Material,Sean Dobrinen has reported that the City of Navasota has not shut off the gas to a residence with a leaking riser on the operator's side. Mr.Dobrinen stated that the city is aware of the issue but believes it is the responsibility of the resident to handle the issue.,,,,2019-09-18,Gas Leak,Inspection Package 123895,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPEQAA2/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPEQAA2/Inspection_Documents__r
